target_index,M0_seed2026,M0_seed7,M0_seed13,M0T_seed2026,M0T_seed7,M0T_seed13,M1D_seed2026,M1D_seed7,M1D_seed13,M1R_seed2026,M1R_seed7,M1R_seed13,M1_seed2026,M1_seed7,M1_seed13,M2_seed2026,M2_seed7,M2_seed13
169,0.32990615371050963,0.33709990124496536,0.3545283677187911,0.5016257368671974,0.5071354624120809,0.495842501710603,0.39849003903917496,0.4135422176470616,0.42553381125606804,0.38171631814483303,0.40518134999390476,0.5247361388981346,0.47318198444308046,0.46850776372666,0.5389226979730598,0.5788274304119876,0.5512653897762377,0.5565922238803659
170,0.02892892203411826,0.03491092255488647,0.04552010472327628,0.059787446102979334,0.05467353138147065,0.06772541710970746,0.037774188023994106,0.035264863180476114,0.0266037847057661,0.027729633254118022,0.02111941538786251,0.04562054581167446,0.03352945241858383,0.031465901170788166,0.037905044035025405,0.04097059120712405,0.035167984130193536,0.03644061878667986
171,0.15233024381631208,0.10711565216948196,0.12026651358330136,0.2747056502157226,0.43312809516962575,0.30828614814858735,0.18831772605173566,0.11656449325329897,0.17873347339639317,0.14808543398812105,0.1249147804333356,0.1470496717703219,0.2064413576075264,0.19694567407467725,0.2887417212266938,0.31019057679422884,0.20927948893973602,0.3038678235881024
172,0.19951113931347678,0.21745347369521983,0.2523643295891687,0.47848456077462986,0.43987785484414105,0.4755088529264735,0.35083305546010946,0.3030751680374497,0.27990989374766934,0.1955396879204903,0.15901180575544918,0.2023222680518863,0.31987875596661997,0.2877972856868394,0.39724712040603083,0.4935423429478019,0.40516891320225146,0.40949041417283333
173,0.4287617010661198,0.391517262749411,0.4024732479632819,0.5331297668645999,0.4819932650536989,0.5794601454793511,0.49414547503911965,0.40873401835124246,0.4941206906133373,0.5518217670506125,0.5007047619961241,0.5041153208820114,0.5441985398574763,0.5783059827224191,0.6005219827077997,0.4791667154125063,0.6208365151013151,0.5863309781160884
174,0.013378811865805479,0.010845410341597651,0.012593003355351063,0.017931640301955074,0.020382673267886196,0.01692000655826932,0.013900187894488398,0.011603113230565556,0.010868547670709532,0.010097882671854214,0.010375287319836309,0.007997249176487805,0.028017698513454325,0.014478714590062388,0.019635933835455473,0.008518786718089769,0.010076673067529466,0.0234506884378037
175,0.2585133276540622,0.1924664726128301,0.20072508313972137,0.17150056306790057,0.18869715606066,0.16380134116790318,0.25878924839465,0.19103935946319409,0.2330121149026549,0.203746226125092,0.19245041967063806,0.27608433921963593,0.2123038154569658,0.21286595801615169,0.22089318086525872,0.18416185575922991,0.19632016635692873,0.17978549370730607
176,0.1489198670365926,0.1270804181244078,0.16029205873575145,0.5636651172582083,0.48248774553399526,0.5496508203906018,0.3541470417514702,0.30685453341888697,0.3438895463476951,0.37120014805739776,0.2457891293156411,0.3054762421009925,0.22442512713702592,0.26714346209042245,0.2534905495257311,0.31340578459513996,0.38717471619868743,0.26171540593750364
177,0.023222973340825695,0.020808072988060453,0.014067730052481566,0.02898097474619502,0.03912775128747764,0.027948992561227872,0.01781638260553229,0.01660079019243844,0.011137394473830392,0.013058424900958574,0.013399422159739228,0.009610576665160237,0.007679325874383608,0.010749421391310372,0.006525134893353195,0.005180077983592799,0.005305276282086763,0.012432736492414505
178,0.4374010455563854,0.4265241590846429,0.4194444444444444,0.5239572192513369,0.4433871844276469,0.5090031729243786,0.5042437863564252,0.3144047619047619,0.2136259749682569,0.22852300090690184,0.21452509739527997,0.4133730158730159,0.4973626373626373,0.1730708180708181,0.33208423593038977,0.23373543375053946,0.30023994093761536,0.189379873294347
179,0.38588750306518643,0.31177877497679507,0.3026864212390071,0.7368710164667466,0.6968671514466547,0.710751171953138,0.6053563206954459,0.5676466907262814,0.5273745284481853,0.4624799239413894,0.5383951618566798,0.5117231874427344,0.5034859512515935,0.4897609863437022,0.5260420324045887,0.5858367055870161,0.6076059733624051,0.6186147174746376
180,0.050393392779970736,0.04402677906249881,0.08026626893106568,0.04327437171543,0.05344028465167595,0.03383906510892873,0.04579066860467153,0.048403922392875,0.051274953214898625,0.03651060821624661,0.0584803166161539,0.07709026418842328,0.11658493205544841,0.10020899784538635,0.0525261794709546,0.053015536348315,0.05319753415671208,0.032345488005973234
181,0.07378522597499979,0.07658057488441095,0.09156742274090598,0.1997471533314025,0.1668185965837048,0.20233972584803553,0.1408458404376413,0.154851132554165,0.16246396382122275,0.14773537891385563,0.17140910364926012,0.1142837601700864,0.1729994091582277,0.13076634116939845,0.09236841803028248,0.15607190329616277,0.11332953154465734,0.1775843508481904
182,0.36213386551245946,0.3850487568634638,0.35473608500145554,0.5773490433446625,0.6217713741527776,0.6843207380611227,0.40672706542060244,0.30347353287134315,0.3354552455326538,0.21996684281059606,0.19838443623672108,0.19819819310421752,0.29572989079651607,0.2663724857932434,0.34704648040293334,0.2464998208379231,0.3390056334795151,0.41271809977684903
183,0.3197778298616297,0.25054236914537675,0.28770379666206153,0.4882905900328388,0.5297554823151013,0.49848225803718155,0.3658273552667403,0.3767191439743429,0.45998956626861104,0.4136294732093282,0.34686864453486316,0.3546350532536487,0.2708804288824513,0.3348214301601432,0.4412703783948485,0.325552848354042,0.47740661986257554,0.3458211170108344
184,0.01010610455931974,0.010945195094544601,0.015715498558722407,0.046129257185384825,0.02388347483569865,0.02621993267328425,0.01761007229281383,0.011480500326278448,0.013437233891959418,0.005756218289098481,0.011466818084923091,0.009607472766688729,0.010377621781524448,0.015809802756892467,0.014315332802085337,0.008387173278818008,0.009884486693768835,0.010399581411088274
185,0.12762771680604593,0.10601107943508378,0.09537629577345753,0.1625496352752842,0.16587307501256138,0.15746110323468435,0.1152201455821964,0.051260019092179386,0.08775551745626461,0.05617604767019653,0.06413872756716368,0.04610108007289543,0.15629265272495982,0.08153513083721571,0.12558950465048624,0.15321948107306602,0.16840670584726677,0.13002731520270402
186,0.07450510968685817,0.06767704756123266,0.06473935849474427,0.3117399369924381,0.3047759805846095,0.30283349328734366,0.08707080389189911,0.08468801648377011,0.11874510323019481,0.06844071172377707,0.07182050576518752,0.0710412628823806,0.06644102845792461,0.07253896220304819,0.07888190913903126,0.05968878955333933,0.07520787990322018,0.06547776894622612
188,0.02430878858997324,0.02475904807104316,0.01938439293189099,0.15720472837268684,0.13235872549239117,0.17958394007359282,0.037005814328454206,0.029836781454841838,0.027769287362885916,0.03559316789263838,0.0472693858318495,0.06253329716215193,0.07197748903979753,0.09136374013332457,0.05744011806177466,0.18992121130587683,0.10535718595922286,0.3061743502253177
189,0.24008657514713502,0.24822599670890189,0.258710591609689,0.60838265363142,0.6584871043733463,0.6373117736792471,0.2571261409604155,0.30892990253277597,0.3490715595655475,0.4895371242663116,0.401285966744635,0.3761828836903807,0.43728147857630595,0.5111546542821435,0.4834688897525982,0.46206913554673656,0.37465518860849867,0.35341688794789894
190,0.12119049211916984,0.126482338336023,0.1419564680796707,0.38161111546488063,0.33351580266553366,0.3030518101765822,0.1276268766736244,0.0677906313824382,0.05832594513263189,0.07792019618982268,0.09848790699362377,0.06074543747570279,0.11061172224497802,0.1218187577476862,0.13577001186823703,0.0951512641199291,0.10367195602320889,0.09343678724263411
191,0.12354557076374408,0.1059538958351474,0.12071401349901828,0.09294529245150773,0.19882023004525398,0.1194909796458883,0.08988414845842084,0.2054668229809689,0.1621189895032202,0.08957837336272449,0.076770664006434,0.04217232195782879,0.28333489732944694,0.17734346594921263,0.21233767561029834,0.2580717352840283,0.2900048403477588,0.18776356439439246
193,0.0030337941339756403,0.003241281969993538,0.0029581883092596505,0.005463538319021156,0.004112405405947036,0.00817186216434711,0.006985905092233241,0.007121565736208261,0.005749153198566696,0.013961261373047151,0.010281738228301172,0.007806119616648144,0.004295844067351203,0.0036042342149178127,0.003411010123139859,0.004589705443988761,0.003298567435191083,0.004326966301250645
194,0.22621818686556902,0.2012447622838303,0.13285786204980624,0.37378610644634414,0.37967109394936843,0.342739519049308,0.196473737948564,0.24268462782872052,0.2906038843783338,0.34581273262822676,0.22290757188726415,0.30559214884886954,0.41393556992713554,0.26224103317840985,0.4569341422372777,0.3664337911876267,0.3943174950385982,0.37500749371226916
195,0.09072890967025478,0.030407612702809603,0.02860381388272233,0.05710224489459765,0.06837170024345483,0.04732811639782081,0.014759386383813614,0.01903725372630152,0.021660047392543753,0.01682330863417084,0.022182978645275127,0.04196314831686048,0.019674879657976964,0.017368658288232742,0.025986610364770128,0.023383802650333935,0.022665304394635693,0.02415578064778555
196,0.050269790869014334,0.04640143363079439,0.0589460429979995,0.14417883967043624,0.11450310727894884,0.14028520119427734,0.08292577897389561,0.14779155655351545,0.1996198406901372,0.13370438378261898,0.20907674412312505,0.12510545997916264,0.17837183438687812,0.2718927040435464,0.2444763545557777,0.1821540276306698,0.220122453490106,0.10162230453435776
197,0.03889022542185095,0.032806351303357455,0.03864232311318266,0.2037054998580331,0.19267950884036156,0.2808304152293665,0.0965630542697154,0.14722657861301794,0.10772039258288525,0.06110004115566667,0.2010255737154805,0.09617228313335892,0.13311017605367545,0.058905627057206346,0.032121689099297565,0.0647407163614424,0.16341690091430086,0.21653747311540816
198,0.012369511525971133,0.012937995464328384,0.012575339730680148,0.04440049057733771,0.029936619617118423,0.034179419834668684,0.10459556733452956,0.025145463589477567,0.077881306170691,0.026808699420630917,0.03997345391453494,0.016221169761234857,0.07177782508929206,0.02356355285217449,0.02387971595368975,0.09059667434832837,0.10435034878851805,0.07538664525379202
200,0.007872631213426585,0.008299081758586768,0.011063681027334982,0.07383609941076934,0.017962389428651613,0.02394650333830359,0.005892007435287634,0.008989528111615038,0.007582714499221497,0.007853475719161635,0.1030791183862656,0.051939004446259755,0.015528775781471006,0.007110175578658235,0.08850923212088828,0.030232204041210756,0.049084959370044395,0.031168716627738388
201,0.14575709213188565,0.13536241324672724,0.1402563200397994,0.43136783420113334,0.46122072729865937,0.31760894968991665,0.16386790402107715,0.2210364793009537,0.18207676090920621,0.1613619456987392,0.15766356664069653,0.1908114440666301,0.4493065978849543,0.23600528876189744,0.19784912401954416,0.3157568355528623,0.3327465119431604,0.2438060507225394
202,0.03351769840222568,0.029698530007097556,0.029477422732056915,0.17247117359805528,0.1746462996754827,0.23070181811103982,0.013955902209038489,0.009639156135193238,0.015489967616668194,0.04724845612041399,0.009187219168190595,0.010485405734690865,0.05955452313437213,0.010981035815493216,0.0074452323863442,0.010949209187590257,0.010864361461419282,0.009525773325984142
203,0.5709850118778946,0.61291279181842,0.6213441758536427,0.783332806233402,0.7805226367964706,0.7803802433596755,0.7415096106199357,0.7813989736275623,0.72247147740986,0.6898540785031986,0.7015318357887304,0.5743929439676925,0.7725718950411179,0.7944314149405145,0.7011488639735116,0.7194652201550535,0.7998671475772148,0.7843176392267543
204,0.21960058308445354,0.17989312861327872,0.19528688058647758,0.5496931510952318,0.49308749993750145,0.5122980606469622,0.1767742904393148,0.2352623968997886,0.17224504305553026,0.1359954427124637,0.19029825153023475,0.17752241633478577,0.1899563033987107,0.15387189088032657,0.15946949292556037,0.18860879033310501,0.1706229577289748,0.2228216076355414
205,0.1698721783141775,0.19113864902933622,0.1837555350073818,0.550808091391305,0.5315481357998744,0.426407303850101,0.38277833494905383,0.333628289014526,0.3420710852832108,0.2859395377699444,0.2377367312065033,0.2261550277392064,0.30524967345581916,0.3265079655811579,0.3010144440192396,0.2769182604058668,0.3096743174700775,0.36236910803875416
206,0.235552953743582,0.2586565689337977,0.22120490470277956,0.4041378860329567,0.2982849110884909,0.2997848913111703,0.07481739707417631,0.0694546435032702,0.17929737940868642,0.15952482926065567,0.21701104771315835,0.05883248266279469,0.33612228317510845,0.4660388704181125,0.2973589594572816,0.3565724206349206,0.3257208084179298,0.3762327847805789
207,0.025653239323984778,0.02331764217749328,0.019323276871455623,0.11313446427760766,0.07203452037315364,0.1013086198892682,0.02522209126416859,0.024614598955298064,0.055854288598364187,0.03200213270021373,0.10906099008642894,0.06670845904459817,0.029489968331581757,0.0232146462738728,0.08769751233273342,0.04528107882121074,0.043287355619180526,0.05431509938258914
208,0.02119558327879408,0.030220712133235992,0.0282873009213791,0.017185625191748377,0.018941793378679617,0.031091982770053997,0.056730617438053556,0.04387050139097653,0.0437240432653655,0.05429543772652403,0.04445850922941131,0.05752882386243869,0.05497860425686188,0.08933247422643445,0.07446961924486048,0.07939319336211531,0.018835160101721465,0.026274460547784408
210,0.2345680244354041,0.16033597047289375,0.2089806366759225,0.538127838910952,0.5511479024214303,0.5749862549028775,0.22054856460055533,0.3700416979383547,0.2663071769452969,0.30523524354734305,0.3271354582642985,0.20660890955054848,0.37849408074855156,0.4966553645415518,0.4476046762176363,0.49430522307565855,0.5509735633486992,0.6261636736967731
214,0.09734560955649796,0.07606138143839088,0.09375853183209817,0.06525329586823825,0.05909074473394828,0.06103413351149735,0.14789101968946378,0.13683919459185093,0.10113721291798275,0.1925611411552199,0.10173704904506341,0.10814195788329702,0.0962575823288219,0.0944450808853401,0.08012813830399107,0.15285919799559805,0.1538785919573177,0.13039936069560895
215,0.010970576349616746,0.017588539247675467,0.009858381927418877,0.15986155620001677,0.1468431692201294,0.09349073384932294,0.031252390871315316,0.015707204215694718,0.028838564186631815,0.026927511983753517,0.05562527009386726,0.014927955302631812,0.023800279321727198,0.02044329037690149,0.045038508056908906,0.0177005662058813,0.026182265375548786,0.036016896792807916
216,0.029125867078572946,0.026122414393049957,0.027265381224196972,0.17884981054662938,0.1766485443854199,0.13696973513727742,0.03356190187707465,0.05570610077912259,0.05754105974826194,0.08446906927657837,0.05484980760982912,0.08502580309440112,0.022342672051378812,0.027103827410668774,0.049064444760648154,0.09916022348616203,0.05457300111392568,0.08260358250778237
219,0.0773463382517968,0.07250113340092497,0.07553769705235623,0.4599595933338961,0.3590651443838563,0.41282095032156746,0.1429743459090598,0.22501308569159023,0.1720810767113878,0.11077515711475767,0.13726996709489547,0.19014957688140793,0.11745884588366297,0.11025346125014082,0.13239818838961645,0.13239798010604728,0.14872978557772504,0.11511725786336528
221,0.007628138124282679,0.008335035514003204,0.008209111694819702,0.008524134628103763,0.00883409900459837,0.015309308599229096,0.0065453694792963,0.008356468419424737,0.006971588452443449,0.008062446713653078,0.010731989539982131,0.007529132599134185,0.012182197487818467,0.01410706041258614,0.009790541817124129,0.010956759769944082,0.008920187514545291,0.011014900188753228
222,0.014674438575477766,0.02068568247325739,0.01691865000604733,0.038292365717461745,0.02577231122896162,0.036287934688076874,0.013045665940617582,0.016955362051420172,0.015838211102883547,0.03270684966832535,0.06549611997417286,0.021120659120515767,0.016950481915802677,0.013699056052707536,0.01701420978957094,0.015082928299027963,0.015989686768226992,0.0475687219128476
223,0.039869982843352206,0.045391750655444645,0.043706992146863306,0.07841147635678243,0.10550453521225776,0.09084626133777506,0.08820704906959094,0.12420868510780078,0.07335152111301632,0.10056238652215208,0.10291605093532386,0.04603656594001981,0.0958451322578913,0.12616385504287853,0.07649777458100826,0.13290122182978217,0.1435906793521884,0.1272352888881357
224,0.23610464148970428,0.24135533220388627,0.22828068735662918,0.26825957691364216,0.292246101025782,0.30432912692206443,0.30814912351866147,0.3168898124707973,0.28513397895143344,0.2639461272629384,0.27434918936630853,0.3113384817986405,0.47015078079008626,0.4421602202257214,0.4376049039863453,0.3456125004806781,0.2938999052090652,0.3500081591603208
226,0.08350614782842326,0.09198631579763754,0.06569579871052857,0.1652506548936722,0.2117824432167982,0.19719389173285307,0.17357251723029385,0.13628665943775972,0.1334998216691971,0.10717098259326933,0.11546551908595494,0.07131852643645127,0.1214709766599734,0.11108774680214088,0.09372781604082352,0.11601663698373309,0.1523902973085976,0.0995770359599897
227,0.04929063567543277,0.048210666814678095,0.02498171045009172,0.10138333393790977,0.09153993232725886,0.09997289740939706,0.04926431677286198,0.049766775840421294,0.037539505258381484,0.08632985041883696,0.06056669128872287,0.06320366340220393,0.07656827385489552,0.06846709715454839,0.0859382250223763,0.03978573114726962,0.05128172517423008,0.04184394180716296
228,0.02842045911491162,0.029647417868853918,0.026824616421720012,0.13995185666234392,0.1123263373831848,0.1386231097636345,0.03377858442666521,0.03138633701463083,0.046652596008676134,0.05442203205547411,0.03345357075038174,0.03342025459224724,0.03171515879042769,0.036053458605567405,0.030863594509126593,0.05715419996664393,0.03591755028346961,0.04598168355836696
229,0.4822550220660781,0.42474449625838545,0.4732131927955961,0.7147387125862528,0.6726993674484084,0.6549832000192245,0.3571380462753252,0.33798488053952214,0.4047675197427832,0.4151093884985981,0.4584308110660592,0.38587084573982855,0.41614337292928233,0.3538215609395646,0.3847318466779662,0.4477925950146345,0.5440923212533749,0.5573718225941454
230,0.004068164390594887,0.006170818268287746,0.005227413954560652,0.006689919449796707,0.010825557037984426,0.010311129714878471,0.0028726261877422034,0.005332342394292856,0.0032523194650040947,0.005384753769602719,0.004099423626835547,0.00948364672294701,0.008521956553737928,0.13001571815931284,0.009230701635152258,0.0056489381048895225,0.006640869233834365,0.011560911882473813
231,0.3025963574666,0.3534405047505346,0.304034546953545,0.5924627776477523,0.5376559906671253,0.5261439191978939,0.3801288869781164,0.3924835377195645,0.4386263637934809,0.31218807569189305,0.41377023795842016,0.3341851468158079,0.31315021596448783,0.47563190251240345,0.3714532613099069,0.38802425837126636,0.5218075533436197,0.45567043334865626
232,0.1614040597220856,0.12797357228446457,0.11246290228208608,0.49069832346949294,0.5414860501305329,0.4419746362555609,0.23160386174557349,0.20563270629298874,0.28571276954004315,0.1890867439796448,0.12657942269911632,0.14624510231554752,0.3103355303435199,0.2844725495506152,0.23130401692304492,0.37484432032219933,0.3223877149812976,0.41213833342510486
234,0.037768248164002156,0.025453490935285334,0.022596643281506557,0.013482957268485637,0.017069310912405978,0.010487366699620549,0.019959997250704797,0.027816971400889953,0.026393064535795603,0.04176141190420785,0.02998921598743105,0.02469372292023357,0.04456484799592684,0.035194743240551475,0.04544237439056383,0.045860985421410684,0.03220344006179789,0.028305501825155566
235,0.09000228719429393,0.08851733132077903,0.09098760583830527,0.016288533058655234,0.013086855925672632,0.01267712993782684,0.009209513683796076,0.008698124180724852,0.01036036310405006,0.007869227978244223,0.005999087377418478,0.016358949536178804,0.008579994162468903,0.011532792414021402,0.013998138559619837,0.022700247055855213,0.026612738086606805,0.01102377753591636
236,0.01908517570932787,0.02304863601973712,0.03606386113031081,0.05615319212642362,0.0818388755186414,0.07025079632943576,0.07173062646187112,0.1601245263583677,0.03857196015816845,0.03320345717624749,0.11472285251134008,0.06862104618340957,0.08889225050962743,0.16353314795925336,0.18844764830927738,0.12906327535694997,0.2166598018459726,0.09015378488729175
237,0.04444761232096281,0.04244137272246834,0.042632161259995534,0.10918022875387574,0.11918776851263946,0.05054656739321074,0.020195890706279345,0.019099903254372497,0.021215466867973737,0.016227742155368343,0.11388537432266499,0.09921456025171158,0.06715272975234064,0.03675488659699007,0.13563112907601912,0.03153929257806579,0.1074121703824546,0.04249113193994731
238,0.029823150196796096,0.027211545455656835,0.02858229470516045,0.0630871688639881,0.07992670529895561,0.07481908936677267,0.02754368391480876,0.017388702952809542,0.0192026450443645,0.03219517717417586,0.04086027850160227,0.02655906829436977,0.02796208820117821,0.024940900326750948,0.02190911294086806,0.03461356795004292,0.03464270082533204,0.023787132621967653
239,0.004174221764044942,0.0027827803079357354,0.013227255563542034,0.2011466974193711,0.20083822827696585,0.10098250714110142,0.20064308433091793,0.20118084189839253,0.20107101545350706,0.019181632838384532,0.009834558961782742,0.0037533134714147973,0.034053931925102435,0.04095984911904854,0.05093668282132222,0.20104505006383483,0.20108059311371348,0.20286419770316266
240,0.023528230715059696,0.06874894250222492,0.18042222883329848,0.33614998435050436,0.3035598164359392,0.2955867992113008,0.2121760305091757,0.016082193608134912,0.0262479597201262,0.08933020789419736,0.04991187042379933,0.059432826526751026,0.05297560592601206,0.04785534479418056,0.09692581515519005,0.1613497726183872,0.19093782870883563,0.1856048266101781
241,0.02783262551597845,0.02402334417821995,0.027833909793110442,0.19088323348323824,0.27010425998661375,0.2887394972196302,0.051082928938907673,0.027077842404257285,0.03323707527922727,0.025359819501277994,0.030612280893312343,0.021932525979277407,0.03562635553131657,0.06996032834638757,0.13257667555517416,0.18756029709731126,0.0887248384575563,0.03781803073614828
242,0.14826954553964247,0.30019367951159037,0.24259347338474582,0.4973038742111184,0.648314487461638,0.6308644117880334,0.20775970126340562,0.22617321193173873,0.15330252417357956,0.0719272810417114,0.12245193948957528,0.08114550019839153,0.14972174789526613,0.14928924453866796,0.10481543760179107,0.14537857979564411,0.16783026557179442,0.21117029627421258
243,0.24164936191246902,0.19895206495399032,0.1609290581732804,0.30879022146349683,0.2500754435658658,0.2638198903448299,0.2501812023289637,0.2626973502585994,0.28572410176531815,0.29686088819686834,0.3028566957959829,0.34947127299840847,0.3359901696911134,0.31391072396427266,0.304678885073668,0.28511461848690955,0.2903250291787678,0.30817081410271846
245,0.007057011577353533,0.00638003837371969,0.005718398304115005,0.01105373408155728,0.01821486786639625,0.016704872801041416,0.011055176742897008,0.02471955882795668,0.024494946596501723,0.021950090002583893,0.01057121358581588,0.010865304260425729,0.01576604140990269,0.013913100735317973,0.03436436024322621,0.018261526452694635,0.02198323525342234,0.034409188057878105
248,0.12396577575130034,0.16580296449041332,0.08922886699510707,0.19042796659587652,0.19032596781695918,0.1406741297263672,0.04952257336681515,0.04860054120327954,0.08293808025715371,0.15084719869756777,0.17255610471862548,0.09289247834011555,0.28148510483017763,0.26167727860019085,0.19045608318825205,0.30029707867489036,0.3656178717657801,0.2345193732954203
249,0.05641661578698153,0.058567433511390724,0.07660931992838042,0.019967270554198235,0.023612237270328993,0.017869489105052146,0.018133434577272754,0.021399790921751833,0.02199748420504394,0.02168815358105761,0.020425051769723843,0.07470383826245633,0.019329722350829557,0.02572560412849966,0.017990747384232595,0.019119627362483838,0.026913408788797017,0.018223516137270693
250,0.03922396325499553,0.03825126100038054,0.03944868382221579,0.18926041129402968,0.1465229997386299,0.22787447507376876,0.29901086666213844,0.10089727963721074,0.12709829235411169,0.31171705835619307,0.17772952234906317,0.24100265066557322,0.23641692079380375,0.1805831081330259,0.3914116180157994,0.5153966083086887,0.3526107314983762,0.4182579796676232
251,0.03599233376888917,0.031648265077362965,0.03701690173866166,0.2480426381331973,0.21099880629273665,0.18509250577271297,0.07176414075130035,0.0751670640529152,0.061561321110546,0.06041223956294859,0.04121013769321271,0.06311474962228168,0.04737788909277314,0.04751563582675325,0.06093882025029509,0.047657384641647337,0.06119017774238416,0.05535833747604772
252,0.02619458053837124,0.024084674620160552,0.017529985061785283,0.06387158977455068,0.04386808379799651,0.038242664608441855,0.01102172983425748,0.014452317870137416,0.011271770117811225,0.022910650725494336,0.013670105984119644,0.00989869823862864,0.01894582912873847,0.011383789853452458,0.010965885112761684,0.010403586972678193,0.010254302694509667,0.021334752794123474
253,0.11694948427470452,0.11450364812266295,0.11200716818917916,0.27489330496609504,0.27918047101896376,0.27557956327917915,0.021638514361010747,0.025086053521059307,0.029988421219115127,0.009884195511742603,0.06659134904108682,0.016461634393518512,0.023242214210226333,0.057457398267451304,0.05961762009828775,0.07779903766758266,0.09803053990715699,0.1187506264993342
254,0.07312693930932548,0.01891731045719088,0.018088828532070028,0.01249568011447551,0.007536627556316708,0.019593321117431096,0.027839357990544007,0.01379675011099367,0.01955626549327193,0.014744684872431708,0.008937251964357778,0.024775516905436563,0.036279535686479104,0.01805792693275279,0.08274544215514314,0.028857576567715575,0.15720062850945657,0.07146761948657855
255,0.02154477930154442,0.025291252586193348,0.017123959773418466,0.02781433549303766,0.017109960216794333,0.024603742179163095,0.024601775569291016,0.018611455969112248,0.01996242803401322,0.026991888554484575,0.04174806137913513,0.030890980209882245,0.0774593619389342,0.02586967547193483,0.02992344504975796,0.0342587293348451,0.03286324491859243,0.03289852229269962
256,0.006882874350577629,0.006118892047029568,0.007600772063731858,0.011902185075887776,0.00616500065505998,0.006375256675401402,0.007130149208571609,0.008603838840412612,0.01072333826703229,0.016639977063490193,0.00754193062879192,0.006167823209322403,0.017563320585683384,0.010434971628706595,0.006271261444951128,0.006921967929254521,0.008654910948588905,0.006150678703858351
257,0.02800292346681555,0.03162830495782604,0.025301233273473455,0.041121240716726556,0.025992376452361084,0.02996658575341104,0.03220992230809008,0.010088008177829963,0.022313738370859947,0.03511150262548278,0.02117250173476414,0.03278948592922805,0.019480102658130195,0.04089144145068324,0.022518177314672774,0.043056485185214675,0.03684865366457402,0.027198944639994768
258,0.007239623933117454,0.008331433518445274,0.009256719843787713,0.086913509215635,0.13818484866420336,0.1193216915300133,0.011807835809767454,0.01251844097309361,0.006411949511236292,0.01871066843154188,0.011668357687064765,0.026698087095844425,0.005127806310509265,0.005164888674749647,0.004471603811941652,0.008090953487092944,0.010381821951322612,0.0067613840581969105
259,0.014541731801229758,0.025173534019904017,0.02129773931890765,0.020641965258301125,0.02524907461680059,0.027985851427069518,0.014177030833346704,0.017849038426016962,0.011450092766954066,0.02373962356499496,0.03496074141589547,0.020736107196877594,0.024024969169677102,0.02386722963800161,0.038700314921560015,0.026689434198624386,0.014939188958610532,0.026046138540516572
260,0.30940350738599,0.3187596394735219,0.3356864701506482,0.45805406627102035,0.4724732166924119,0.533617608211418,0.4446066533088952,0.4351507066361364,0.5457870032899379,0.41976187887639105,0.35978512387164086,0.4123523467222782,0.32542219389155363,0.39663875404344734,0.37810015753100545,0.4788013208090067,0.5240397210732807,0.40027767312901663
262,0.05256866290345833,0.05520321874518951,0.06894899780807635,0.07000896081215176,0.04936910415241299,0.1605535592125761,0.04091846208166528,0.08721489580025833,0.04528428045721777,0.07548333832346776,0.03015190010690961,0.10635221144198692,0.12932157745835413,0.09348912443300267,0.04289589343797242,0.19251854442911714,0.11044721579682643,0.05241513769883037
263,0.04741598691177214,0.059659773739303874,0.07491971061658437,0.3752943487438655,0.41234854346742644,0.5089803582578307,0.14929514549977727,0.2611071144911395,0.22830729467528052,0.1230301264462674,0.15270264452034676,0.13070660500526982,0.15791989433618123,0.06611672356372915,0.11650948470786605,0.29520936134605,0.22624924537805327,0.1918705315715582
264,0.06567289634581437,0.21981466112594858,0.11099383610027608,0.3420704638483106,0.22440472120885316,0.2867563667180294,0.18549274282176842,0.17685950958350324,0.20842192260630213,0.23002421605264345,0.1620819837061159,0.17074574152891575,0.08566611180331977,0.10043412143517039,0.2686745824927407,0.04721586196586072,0.15257669667270868,0.2078392131516813
265,0.1408052926650172,0.15815522917463132,0.16216471126003137,0.2513803254456083,0.2986177502100787,0.2973674213746175,0.24299845162393127,0.17056225136821776,0.19828943304407312,0.26651374432909797,0.2849966283712537,0.20803704167269216,0.2952661390777917,0.2000285908011423,0.22562783956466076,0.25741452315969293,0.2532143688220897,0.2679401745022691
266,0.876923076923077,0.6745421245421246,0.8714285714285713,0.7683333333333333,0.5857142857142857,0.8766666666666666,0.8099999999999999,1.0,0.825,0.6745421245421246,0.7342857142857143,0.4246031746031746,0.702156862745098,0.4657051282051282,0.6342857142857142,0.6454545454545454,0.7833333333333333,0.5755555555555556
267,0.04725417618484219,0.10126039553327114,0.054778932998085415,0.3178952922573021,0.41103470124537955,0.3703876064319866,0.03340890513310895,0.03093030014264832,0.03863408332083226,0.0372136869183995,0.04059325736284667,0.1296149364058773,0.02802184707549312,0.03700689205854686,0.031648402140599705,0.05914945490477067,0.06091476244232603,0.04860738272932885
269,0.006393651256675532,0.005606126229297518,0.00817252209981773,0.0349034791273723,0.02320932559046914,0.02961469910460427,0.005484804599668578,0.003975201506039077,0.004801876912817999,0.009398197168372523,0.006502157843656586,0.0074533168152889915,0.01169571029666053,0.007688380773780482,0.008236708374010788,0.014617027929822656,0.008778584712229715,0.012195993395752003
